,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price per Liter mean,Zip Code,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
805,4648,WATERLOO,48383.45,265.843131868,7,24.9952348247,50703,1983.87,10.9003846154,88.6817032967,15798.56,1436.36,2015-01-27,2016-03-22
806,4650,SWEA CITY,2877.23,119.884583333,55,13.094288278,50590,232.22,9.67583333333,39.9866666667,529.56,787.78,2015-01-21,2016-03-30
807,4651,JEWELL,3763.24,59.733968254,40,14.0216809368,50130,400.11,6.35095238095,20.0465079365,1049.97,810.0,2015-01-06,2016-03-29
808,4652,DAVENPORT,24621.19,157.828141026,82,23.2589797009,52803,1187.37,7.61134615385,52.6468589744,6276.31,2162.58,2015-01-29,2016-03-24
809,4653,JEFFERSON,2561.93,80.0603125,37,19.8254118105,50129,187.06,5.845625,26.7103125,525.18,878.64,2015-01-12,2016-03-21
810,4654,STUART,6852.44,97.892,1,15.6345327605,50250,510.13,7.28757142857,32.7374285714,1443.99,2594.89,2015-01-16,2016-03-21
811,4655,PRAIRIE CITY,2590.61,92.5217857143,50,18.3664285714,50228,178.3,6.36785714286,31.0128571429,523.8,2949.66,2015-01-06,2016-02-23
812,4656,AMES,2252.66,77.6779310345,85,18.55591133,50010,170.42,5.87655172414,25.9327586207,134.08,3676.84,2015-01-14,2015-06-10
813,4657,WELLSBURG,1570.8,142.8,38,9.50164502165,50680,199.5,18.1363636364,48.0490909091,194.4,5355.36,2015-01-06,2016-03-29
814,4658,IOWA FALLS,1435.88,119.656666667,42,13.3407936508,50126,156.0,13.0,40.0733333333,238.56,1691.16,2015-01-07,2016-03-01
815,4659,CONRAD,1178.73,53.5786363636,38,18.4235281385,50621,98.1,4.45909090909,18.125,310.16,1993.48,2015-01-14,2015-06-10
816,4660,CEDAR RAPIDS,7868.7,128.995081967,57,18.8037431694,52403,464.76,7.61901639344,43.0339344262,3123.12,1843.96,2015-01-07,2016-03-30
817,4661,GRIMES,3751.33,69.4690740741,77,17.7943452381,50111,314.72,5.82814814815,23.2305555556,608.86,5979.18,2015-01-06,2016-03-15
818,4662,CEDAR RAPIDS,7721.42,91.9216666667,57,15.8229591837,52405,625.35,7.44464285714,30.6671428571,2765.76,7575.77,2015-01-21,2016-03-16
819,4663,PEOSTA,3756.12,121.16516129,31,16.0362519201,52068,272.5,8.79032258065,40.5419354839,326.04,1166.7,2015-01-27,2016-03-22
820,4664,BOONE,2657.15,126.530952381,8,14.8108133411,50036,255.75,12.1785714286,42.4323809524,982.64,1800.03,2015-01-06,2016-03-29
821,4665,ANKENY,5822.82,114.172941176,77,15.7660154062,50021,426.62,8.36509803922,38.0803921569,1081.74,508.19,2015-01-08,2016-03-24
822,4667,BEVINGTON,4582.04,76.3673333333,61,17.6529107143,50033,356.11,5.93516666667,25.4903333333,1096.21,528.54,2015-01-15,2016-03-31
823,4668,CLEAR LAKE,13226.63,75.1513068182,17,14.5385795455,50428,1150.5,6.53693181818,25.1717045455,2685.78,1057.71,2015-01-05,2016-03-28
824,4669,DES MOINES,9427.17,117.839625,77,82.2522955743,50312,138.02,1.72525,39.289,3502.26,173.76,2015-01-07,2016-03-30
825,4670,TRIPOLI,16586.7,91.6392265193,9,13.8864647461,50676,1463.48,8.08552486188,30.6799447514,3955.33,456.3,2015-01-22,2016-03-24
826,4673,WEST POINT,21106.32,148.636056338,56,17.69481556,52656,1255.0,8.83802816901,49.565915493,4819.68,591.0,2015-01-07,2016-03-30
827,4674,AMES,7061.26,84.0626190476,85,18.3243183107,50010,482.83,5.74797619048,28.0791666667,1936.66,2303.31,2015-01-07,2016-03-30
828,4675,AMES,4080.09,80.0017647059,85,19.9063468721,50010,259.41,5.08647058824,26.7578431373,849.24,472.08,2015-01-05,2016-03-31
829,4676,SIOUX CITY,5002.91,53.7947311828,97,21.0340632252,51101,298.89,3.21387096774,17.9475268817,530.44,1408.31,2015-01-13,2016-03-29
830,4677,CORALVILLE,151432.73,1992.53592105,52,27.7040538847,52241,6974.25,91.7664473684,664.709342105,13892.94,5188.1,2015-01-08,2016-03-31
831,4678,ADEL,30260.71,204.464256757,25,14.9460384492,50003,2096.21,14.1635810811,68.3406081081,9189.13,1396.08,2015-01-08,2016-03-28
832,4679,CEDAR RAPIDS,3491.16,158.689090909,57,13.7882251082,52402,285.0,12.9545454545,53.1709090909,354.54,877.62,2015-01-05,2016-03-21
833,4684,INDIANOLA,6525.65,90.6340277778,91,14.7414087302,50125,538.6,7.48055555556,30.23,1610.36,978.96,2015-01-16,2016-03-28
834,4685,Dubuque,7208.47,131.063090909,31,24.4386320346,52001,362.1,6.58363636364,43.7050909091,2363.21,924.95,2015-01-06,2016-03-29
835,4686,CLINTON,5965.93,40.8625342466,23,21.4725088947,52732,426.59,2.92184931507,13.6380136986,1445.13,301.8,2015-01-15,2016-03-29
836,4687,CEDAR RAPIDS,3914.09,88.9565909091,57,15.1904761905,52402,323.2,7.34545454545,29.8372727273,861.91,1932.32,2015-03-25,2015-12-16
837,4689,FORT MADISON,1027.86,128.4825,56,15.0442857143,52627,75.0,9.375,42.84,156.12,1348.8,2015-01-05,2016-01-25
838,4690,BALDWIN,2205.09,110.2545,49,17.2312380952,52207,186.85,9.3425,37.2375,447.96,188.16,2015-01-08,2016-03-31
839,4692,KEOKUK,1888.8,171.709090909,56,18.9631168831,52632,100.5,9.13636363636,57.72,506.64,193.26,2015-01-08,2016-03-31
840,4694,DAVENPORT,10152.72,101.5272,82,21.072852381,52806,556.1,5.561,33.8806,1874.76,3574.26,2015-01-05,2016-03-31
841,4695,ALTOONA,3279.84,131.1936,77,13.8127238095,50009,252.75,10.11,43.8048,737.28,1546.68,2015-01-05,2016-03-28
842,4696,WEST DES MOINES,4028.8,52.3220779221,77,18.9000610456,50266,257.72,3.34701298701,17.4546753247,757.97,1343.24,2015-01-13,2016-03-29
843,4697,IOWA CITY,31897.6,209.852631579,52,21.502153245,52240,1503.23,9.88967105263,69.975,10308.35,1008.24,2015-01-05,2016-03-21
844,4698,FAIRFIELD,4107.6,120.811764706,51,17.9798179272,52556,275.0,8.08823529412,40.3020588235,1375.98,938.72,2015-01-16,2016-03-28
845,4699,BETTENDORF,3626.13,157.657826087,82,18.971552795,52722,202.5,8.80434782609,52.5717391304,988.86,930.84,2015-01-06,2016-03-15
846,4700,ALLISON,3876.43,66.835,12,14.692955665,50602,377.45,6.50775862069,22.3277586207,581.83,605.16,2015-01-05,2016-02-29
847,4701,BOONE,2714.28,180.952,8,13.6566349206,50036,240.75,16.05,60.644,198.18,909.78,2015-01-13,2015-08-25
848,4702,FORT DODGE,5826.5,208.089285714,94,18.9217687075,50501,406.5,14.5178571429,69.7114285714,1365.6,638.91,2015-01-06,2016-03-15
849,4704,COUNCIL BLUFFS,5433.81,84.90328125,78,15.9638002232,51501,484.92,7.576875,28.33203125,1020.34,1172.4,2015-02-19,2016-01-04
850,4705,CORALVILLE,6500.52,171.066315789,52,17.197443609,52241,438.0,11.5263157895,57.1247368421,1476.48,822.6,2015-01-07,2016-03-30
851,4706,CLINTON,998.94,124.8675,23,13.3971428571,52732,75.0,9.375,41.64,242.52,1397.7,2015-01-20,2016-03-29
852,4707,CLINTON,1373.46,228.91,23,18.3476190476,52732,73.5,12.25,76.33,537.24,806.28,2015-01-07,2016-03-30
853,4708,GLENWOOD,12480.48,122.357647059,65,11.6292623716,51534,1150.5,11.2794117647,41.0094117647,3242.34,309.48,2015-01-13,2016-03-16
854,4709,AMES,5532.84,141.867692308,85,16.5708424908,50010,368.25,9.44230769231,47.3061538462,1079.16,1664.7,2015-01-05,2016-03-28
855,4710,DUBUQUE,3425.14,100.739411765,31,17.1107563025,52002,225.5,6.63235294118,33.68,1373.92,865.14,2015-01-20,2016-03-29
856,4711,DUBUQUE,3243.48,170.709473684,31,18.5611027569,52002,178.5,9.39473684211,56.9273684211,909.24,2032.52,2015-01-13,2016-03-09
857,4712,DUBUQUE,3482.92,87.073,31,17.0655714286,52001,254.75,6.36875,29.0825,828.95,1838.68,2015-01-12,2016-03-28
858,4713,CORALVILLE,4753.62,132.045,52,15.2018518519,52241,337.5,9.375,44.2658333333,1140.04,732.66,2015-01-06,2016-03-29
859,4714,INDIANOLA,1370.16,137.016,91,12.8883809524,50125,117.0,11.7,45.792,223.2,1112.94,2015-01-08,2016-03-31
860,4715,WEST DES MOINES,5369.4,149.15,77,15.6850793651,50265,376.5,10.4583333333,49.8166666667,1305.54,918.84,2015-01-07,2016-03-30
861,4717,BETTENDORF,1862.3,80.9695652174,82,16.3003029312,52722,139.33,6.05782608696,27.1573913043,284.01,2425.14,2015-01-12,2016-03-28
862,4718,WEST DES MOINES,5152.86,190.846666667,77,15.7647266314,50266,391.5,14.5,63.7844444444,1449.48,1406.16,2015-01-08,2016-03-31
863,4719,WEST DES MOINES,4179.72,149.275714286,77,15.5719727891,50265,279.0,9.96428571429,49.8685714286,1317.0,889.5,2015-01-20,2016-03-08
864,4720,CHARITON,4291.02,165.039230769,59,16.9467948718,50049,259.5,9.98076923077,55.0292307692,753.12,1485.0,2015-01-05,2016-03-28
865,4721,BURLINGTON,3151.2,196.95,29,18.0372619048,52601,190.5,11.90625,65.6775,696.24,579.6,2015-01-08,2016-03-31
866,4722,BURLINGTON,4086.72,204.336,29,19.9503809524,56201,243.0,12.15,68.139,570.84,1016.29,2015-01-08,2016-03-24
867,4723,CEDAR FALLS,1405.32,156.146666667,7,14.4893121693,50613,105.0,11.6666666667,52.4133333333,327.72,618.6,2015-01-08,2016-03-31
868,4724,NEWTON,975.9,121.9875,50,11.9945238095,50208,88.5,11.0625,41.355,162.0,2343.12,2015-02-11,2016-03-23
869,4725,ANKENY,8589.38,81.0318867925,77,17.0828751123,50023,622.3,5.87075471698,27.0709433962,2220.88,875.16,2015-01-06,2016-03-29
870,4726,ANKENY,4833.96,130.647567568,77,14.0541570142,50021,363.0,9.81081081081,43.7124324324,786.78,249.12,2015-01-14,2016-03-23
871,4727,ANKENY,2875.5,136.928571429,77,15.9369614512,50021,202.5,9.64285714286,45.8685714286,791.7,3691.45,2015-01-08,2016-03-31
872,4728,IOWA CITY,2763.77,138.1885,52,17.764952381,52240,157.0,7.85,46.1015,684.06,963.24,2015-01-26,2016-03-21
873,4730,JOHNSTON,3304.86,132.1944,77,16.2979047619,50131,225.0,9.0,44.2728,609.78,1131.54,2015-01-07,2016-03-16
874,4731,CLIVE,4532.22,146.200645161,77,16.760921659,50325,288.0,9.29032258065,48.7470967742,1326.84,3849.3,2015-02-03,2016-03-08
875,4733,URBANDALE,5596.2,139.905,77,13.9730595238,50322,436.2,10.905,46.662,800.34,892.6,2015-01-12,2016-03-21
876,4734,URBANDALE,8452.14,143.256610169,77,13.3708474576,50322,687.0,11.6440677966,47.8830508475,2611.92,622.32,2015-02-16,2016-02-29
877,4735,OTTUMWA,3443.04,172.152,90,18.5959047619,52501,213.0,10.65,57.408,433.02,666.78,2015-01-12,2016-03-21
878,4736,MARION,2301.84,115.092,57,14.5001904762,52302,185.25,9.2625,38.445,868.68,582.3,2015-01-06,2016-03-22
879,4738,COUNCIL BLUFFS,3863.52,133.224827586,78,16.7155377668,51501,294.0,10.1379310345,44.4393103448,1416.14,3532.34,2015-01-13,2016-03-29
880,4739,COUNCIL BLUFFS,1815.0,181.5,78,19.6299047619,51503,94.5,9.45,60.618,598.56,162.0,2015-01-07,2016-03-30
881,4740,COUNCIL BLUFFS,3951.24,146.342222222,78,15.0474074074,51501,270.0,10.0,48.8266666667,469.68,474.0,2015-02-17,2016-03-08
882,4741,COUNCIL BLUFFS,5104.86,145.853142857,78,15.1088435374,51503,361.5,10.3285714286,48.7765714286,534.3,1255.98,2015-01-13,2016-03-30
883,4742,COUNCIL BLUFFS,11912.01,124.0834375,78,13.0601190476,51501,992.85,10.3421875,41.5465625,4452.48,1947.75,2015-01-06,2016-03-15
884,4743,COUNCIL BLUFFS,24399.21,115.090613208,78,12.7038473247,51503,2331.09,10.9957075472,38.5352358491,6378.18,509.1,2015-01-06,2016-03-29
885,4744,CEDAR RAPIDS,5265.25,128.420731707,57,15.1275493612,52402,419.5,10.2317073171,42.9153658537,1123.5,2503.02,2015-01-08,2016-03-24
886,4745,CEDAR RAPIDS,4515.9,161.282142857,57,16.7988435374,52404,307.5,10.9821428571,53.9421428571,1016.88,3184.28,2015-01-08,2016-03-23
887,4747,DAVENPORT,3944.88,146.106666667,82,15.352345679,52803,274.5,10.1666666667,48.8681481481,1133.76,406.66,2015-01-07,2016-03-30
888,4748,DAVENPORT,1878.9,134.207142857,82,14.9533673469,52807,135.6,9.68571428571,44.9528571429,232.56,30.6,2015-02-09,2015-07-20
889,4749,DAVENPORT,3620.63,134.097407407,82,17.3146208113,52804,231.95,8.59074074074,44.8392592593,1015.44,636.59,2015-01-05,2016-03-28
890,4750,DAVENPORT,2187.18,145.812,82,14.9416084656,52807,157.8,10.52,48.956,161.64,718.48,2015-01-07,2016-03-30
891,4751,DAVENPORT,1419.9,141.99,82,15.139047619,52806,97.5,9.75,47.358,606.9,1143.54,2015-01-13,2016-03-22
892,4752,BURLINGTON,22987.63,170.278740741,29,22.4019973545,52655,1210.12,8.96385185185,56.7924444444,4658.28,515.64,2015-01-14,2016-03-30
893,4753,ADAIR,1475.1,113.469230769,1,16.4956043956,50002,110.85,8.52692307692,37.8415384615,647.52,1104.84,2015-01-07,2016-03-30
894,4754,WAVERLY,1891.98,210.22,9,22.9576719577,50677,84.0,9.33333333333,70.0866666667,531.0,1406.38,2015-01-06,2016-03-28
895,4756,MARSHALLTOWN,1742.1,108.88125,64,15.6299479167,50158,151.8,9.4875,36.30375,167.88,1402.77,2015-01-06,2016-03-08
896,4757,BONDURANT,9664.23,30.8761341853,77,17.4808326272,50035,677.19,2.16354632588,10.3069968051,1350.09,514.82,2015-01-07,2015-05-27
897,4760,WATERLOO,2100.12,150.008571429,7,16.1715646259,50701,133.5,9.53571428571,50.1257142857,664.38,161.49,2015-01-22,2015-04-06
898,4762,FORT ATKINSON,10972.11,87.0802380952,96,13.1546078987,52144,854.85,6.78452380952,29.0523015873,2347.51,303.18,2015-01-05,2016-03-21
899,4764,FORT DODGE,23433.33,94.1097590361,94,19.7486966412,50501,1466.51,5.88959839357,31.4000803213,3496.43,977.76,2015-01-07,2016-02-02
900,4765,DUBUQUE,2188.43,64.3655882353,31,17.8003474581,52001,164.98,4.85235294118,21.4744117647,665.21,532.02,2015-01-08,2016-02-18
901,4766,DUBUQUE,1442.06,90.12875,31,30.2956473214,52003,50.99,3.186875,30.059375,289.51,1101.72,2015-01-13,2016-03-29
902,4767,ANKENY,3953.82,53.43,77,17.4581276904,50023,306.89,4.14716216216,17.8321621622,982.99,345.66,2015-04-02,2016-03-17
903,4768,URBANDALE,3180.36,79.509,77,16.6483452381,50322,223.2,5.58,26.5795,784.5,2840.1,2015-02-23,2016-02-08
904,4769,ELMA,7437.02,185.9255,45,16.006452381,50628,542.95,13.57375,62.04775,2360.04,242.24,2015-01-26,2016-03-28
905,4770,HUDSON,4225.74,162.528461538,7,15.2569047619,50643,321.0,12.3461538462,54.5838461538,624.6,1429.01,2015-02-16,2015-07-20
906,4771,CEDAR RAPIDS,5812.19,76.4761842105,57,20.1700489255,52402,359.23,4.72671052632,25.5228947368,1228.67,851.28,2015-01-12,2016-03-28
907,4773,WEST DES MOINES,4555.44,24.757826087,77,17.7484652869,50265,311.45,1.69266304348,8.26826086957,957.94,69.06,2015-01-08,2016-03-31
908,4774,ESTHERVILLE,3801.87,102.753243243,32,15.6568597169,51334,344.5,9.31081081081,34.5151351351,1107.8,459.03,2015-01-14,2016-03-30
909,4775,DAKOTA CITY,1972.92,116.054117647,46,14.1529411765,50529,200.1,11.7705882353,38.7423529412,174.24,124.2,2015-01-05,2016-03-28
910,4777,PAULLINA,3893.47,129.782333333,71,13.8714603175,51046,394.7,13.1566666667,43.6783333333,1225.11,416.4,2015-01-07,2016-03-30
911,4779,MOUNT AYR,1670.34,238.62,80,18.4016326531,50854,100.5,14.3571428571,79.5685714286,323.28,5440.18,2015-01-12,2016-03-21
912,4780,BRITT,2624.28,131.214,41,12.477047619,50423,259.5,12.975,43.905,353.28,2734.56,2015-01-12,2016-03-21
913,4781,EARLY,2447.58,94.1376923077,81,13.9728754579,50535,204.9,7.88076923077,31.5807692308,346.08,698.1,2015-01-13,2016-03-22
914,4782,LAMONI,2759.88,81.1729411765,27,15.5758823529,50140,231.45,6.80735294118,27.1923529412,83.1,575.4,2015-01-14,2016-03-30
915,4783,EMMETSBURG,4182.0,149.357142857,74,17.7898639456,50536,244.5,8.73214285714,49.8257142857,693.78,1680.78,2015-01-13,2016-03-15
916,4785,AVOCA,4011.96,143.284285714,78,16.434047619,51521,271.8,9.70714285714,48.09,935.58,1111.92,2015-04-08,2016-03-30
917,4786,WINTERSET,2191.4,95.2782608696,61,22.0144099379,50273,142.12,6.17913043478,31.8026086957,591.68,814.62,2015-01-13,2016-03-29
918,4787,SWISHER,4842.67,96.8534,52,16.7774285714,52338,353.25,7.065,32.3686,1698.42,2384.58,2015-01-07,2016-03-30
919,4788,CEDAR RAPIDS,3784.86,135.173571429,57,14.1755102041,52405,303.75,10.8482142857,45.0782142857,716.04,4505.28,2015-02-12,2016-03-31
920,4789,BUSSEY,1826.94,121.796,63,10.3057460317,50044,207.0,13.8,40.668,549.36,2478.6,2015-01-08,2016-01-14
921,4790,MEDIAPOLIS,1528.33,49.3009677419,29,20.6846661007,52405,98.95,3.19193548387,16.48,186.18,1084.62,2015-01-06,2016-03-29
922,4791,SIOUX CITY,2668.26,166.76625,97,18.3278571429,51106,147.0,9.1875,55.605,954.9,3073.28,2015-01-13,2016-03-15
923,4792,DE SOTO,1806.12,129.008571429,25,13.5011564626,50069,152.1,10.8642857143,43.1485714286,94.2,2770.57,2015-01-21,2016-03-01
924,4794,BURLINGTON,42047.61,67.4921508828,29,20.3326050698,52601,2399.52,3.85155698234,22.5184269663,12055.44,3396.6,2015-01-07,2016-02-09
925,4795,DES MOINES,11174.28,189.394576271,77,15.0932041969,50317,850.5,14.4152542373,63.6589830508,2272.86,2296.62,2015-01-07,2016-03-29
926,4796,DES MOINES,2723.22,160.189411765,77,15.9872268908,50321,178.5,10.5,53.4070588235,184.8,1878.47,2015-01-08,2016-03-24
927,4797,DES MOINES,6645.9,170.407692308,77,15.5013919414,50316,474.0,12.1538461538,56.9030769231,2206.32,1694.93,2015-02-16,2016-03-14
928,4798,DES MOINES,4334.52,197.023636364,77,17.901038961,50320,259.5,11.7954545455,65.9181818182,708.72,193.14,2015-01-16,2016-03-28
929,4799,DES MOINES,2620.35,104.814,77,13.6806095238,50317,207.75,8.31,35.058,1232.82,2488.95,2015-05-05,2016-02-23
930,4800,DES MOINES,3408.78,136.3512,77,13.964647619,50320,299.25,11.97,45.528,831.0,4114.21,2015-01-21,2016-03-09
931,4801,DES MOINES,9994.05,129.792857143,77,14.3514471243,50311,802.5,10.4220779221,43.2905194805,2671.8,2129.09,2015-01-05,2016-03-28
932,4802,DES MOINES,17806.98,160.423243243,77,16.2253110253,50310,1294.5,11.6621621622,53.5863063063,3625.74,915.08,2015-01-05,2016-03-21
933,4803,DES MOINES,11577.42,163.062253521,77,16.4905700872,50313,762.0,10.7323943662,54.4411267606,3059.82,849.21,2015-01-28,2016-03-09
934,4804,DES MOINES,9908.82,154.8253125,77,14.9393452381,50312,787.5,12.3046875,51.695625,1724.28,2247.54,2015-01-12,2016-03-21
935,4805,FORT DODGE,14307.2,81.7554285714,94,18.6314841031,50501,963.73,5.50702857143,27.2952,3705.17,641.28,2015-01-16,2016-03-07
936,4806,WEST LIBERTY,10268.38,144.625070423,70,19.860952381,52776,572.0,8.05633802817,48.2656338028,1812.64,2229.96,2015-02-04,2016-03-02
937,4807,WILLIAMSBURG,22577.95,139.370061728,48,13.4697736626,52361,1971.5,12.1697530864,46.7094444444,4899.2,2666.04,2015-01-15,2016-03-28
938,4808,COUNCIL BLUFFS,5789.92,99.8262068966,78,15.1819868637,51501,428.35,7.38534482759,33.2965517241,1155.66,207277.7,2015-01-06,2016-03-31
939,4810,ANKENY,9260.7,89.9097087379,77,17.6357665181,50021,617.67,5.9967961165,30.0540776699,2544.77,708.5,2015-01-27,2016-03-29
940,4811,LOVILIA,812.44,73.8581818182,68,18.6603463203,50150,48.15,4.37727272727,24.6363636364,157.06,1511.34,2015-01-13,2016-03-15
941,4813,GRAND MOUND,2814.35,57.4357142857,23,17.582957905,52751,244.33,4.98632653061,19.2818367347,337.2,2564.85,2015-02-11,2016-03-23
942,4817,KNOXVILLE,4062.5,81.25,63,17.1557987602,50138,342.3,6.846,27.241,814.85,332.04,2015-01-08,2015-02-19
943,4818,DECORAH,11589.1,125.968478261,96,16.7255111284,52101,835.57,9.0822826087,42.0505434783,3727.86,7967.81,2015-01-27,2016-03-28
944,4819,ALTOONA,12318.8,41.7586440678,77,19.9493876754,50009,913.27,3.09583050847,13.9537966102,3081.08,846.64,2015-01-06,2016-03-29
945,4820,INWOOD,7276.27,47.8701973684,60,15.670718985,51240,594.3,3.90986842105,16.0044078947,1748.26,2824.02,2015-03-10,2016-03-22
946,4821,OSKALOOSA,2919.18,126.920869565,62,12.7548861284,52577,254.7,11.0739130435,42.3508695652,997.08,139.1,2015-02-24,2016-03-29
947,4823,CRESTON,2267.58,61.2859459459,88,16.9252923168,50801,185.25,5.00675675676,20.44,607.39,143.63,2015-01-15,2016-03-24
948,4824,CRESTON,3972.64,116.842352941,88,19.4438935574,50801,256.7,7.55,39.0429411765,1034.39,2709.2,2015-02-18,2016-03-16
949,4825,OSCEOLA,4921.42,100.437142857,20,16.7065111759,50213,329.0,6.71428571429,33.6269387755,1557.16,596.94,2015-01-05,2016-03-21
950,4827,IOWA CITY,19624.39,142.205724638,52,21.8840545204,52240,1204.2,8.72608695652,47.4839130435,4041.78,2447.17,2015-06-24,2016-03-30
951,4828,MARSHALLTOWN,4887.9,203.6625,64,16.4216269841,50158,357.6,14.9,67.9175,991.32,565.0,2015-01-06,2016-03-15
952,4829,DES MOINES,874664.18,478.219890651,77,21.3640681871,50314,50645.74,27.6903991252,159.54825041,203417.63,5641.92,2015-01-06,2016-03-08
953,4831,BOONE,2224.13,57.028974359,8,18.9837240537,50036,191.8,4.91794871795,19.1048717949,321.81,584.98,2015-01-05,2016-03-28
954,4836,IOWA CITY,7815.83,100.202948718,52,17.1833651455,52240,575.03,7.37217948718,33.4362820513,2441.55,631.17,2015-01-27,2016-03-22
955,4837,IOWA CITY,8566.72,103.213493976,52,15.6218516925,52240,652.52,7.86168674699,34.4693975904,1614.21,351.18,2015-01-05,2016-01-25
956,4838,OGDEN,1443.15,111.011538462,8,17.3501098901,50212,101.4,7.8,37.0292307692,219.12,2602.8,2015-01-06,2016-03-29
957,4839,Northwood,12309.75,117.235714286,98,14.4857245495,50459,1134.08,10.8007619048,39.255047619,2801.3,422.24,2015-01-06,2016-03-22
958,4840,WATERLOO,7856.09,77.7830693069,7,22.8315787613,50707,400.45,3.96485148515,25.9455445545,1861.75,258.54,2015-01-07,2016-03-30
959,4841,DAVENPORT,3708.76,95.0964102564,82,20.2144810745,52804,219.75,5.63461538462,31.7133333333,687.12,1018.84,2015-03-23,2016-03-21
960,4843,MUSCATINE,1737.77,46.9667567568,70,23.8656660232,52761,92.38,2.49675675676,15.6645945946,180.83,1728.31,2015-01-05,2016-03-28
961,4844,IOWA CITY,2137.9,46.4760869565,52,20.1347831043,52240,127.55,2.77282608696,15.5310869565,561.54,1425.36,2015-01-22,2016-02-25
962,4845,CEDAR RAPIDS,5881.79,120.036530612,57,23.0246933059,52401,406.45,8.29489795918,40.0359183673,1072.61,3580.26,2015-01-05,2016-02-22
963,4846,ONAWA,3138.69,112.096071429,67,16.4633843537,51040,201.6,7.2,37.3989285714,1122.78,2685.36,2015-01-28,2016-03-09
964,4847,LECLAIRE,15528.35,68.4068281938,82,17.4696575085,52753,1258.43,5.54374449339,22.887092511,4775.9,2418.8,2015-01-08,2016-03-10
965,4848,WINTERSET,4753.04,66.0144444444,61,18.0219053801,50273,315.55,4.38263888889,22.09375,1169.96,872.57,2015-01-05,2016-03-28
966,4849,DES MOINES,9997.34,499.867,77,41.1976666667,50314,249.0,12.45,166.64,1474.32,1430.29,2015-01-26,2016-01-04
967,4852,CEDAR RAPIDS,2630.45,119.565909091,57,16.5520414673,52404,181.03,8.22863636364,39.8681818182,501.18,255.42,2015-02-24,2016-03-22
968,4853,JOHNSTON,2658.89,60.4293181818,77,17.5984862876,50131,182.05,4.1375,20.3243181818,381.91,1049.21,2015-04-16,2016-03-10
969,4854,ARMSTRONG,2116.44,151.174285714,32,13.5212244898,50514,195.0,13.9285714286,50.4214285714,723.72,2112.73,2015-02-24,2016-03-15
970,4855,STRAWBERRY POINT,1038.36,259.59,22,15.7895238095,52076,87.0,21.75,88.11,358.32,3622.26,2015-01-05,2016-03-28
971,4856,LISBON,8916.77,81.0615454545,57,14.9997857143,52253,740.6,6.73272727273,27.2398181818,1931.43,4780.47,2015-04-02,2016-01-21
972,4857,WEST BURLINGTON,2561.83,65.6879487179,29,23.8080180723,52655,141.1,3.61794871795,21.9069230769,1008.36,1496.49,2015-02-03,2016-03-22
973,4858,WEST BURLINGTON,711.53,39.5294444444,29,19.1330092593,52655,43.15,2.39722222222,13.2216666667,134.7,9289.53,2015-03-05,2016-03-31
974,4859,BURLINGTON,4126.95,114.6375,29,18.1625,52601,263.5,7.31944444444,38.2369444444,1750.66,498.51,2015-01-07,2016-03-30
975,4860,CEDAR RAPIDS,21244.52,113.002765957,57,25.0973780528,52404,890.65,4.7375,37.6912234043,1915.39,1144.32,2015-01-06,2016-03-29
976,4861,CEDAR RAPIDS,5796.19,59.1447959184,57,18.7606743275,52404,421.46,4.3006122449,19.7459183673,1297.59,815.07,2015-02-11,2016-03-29
977,4862,KINGSLEY,4294.86,113.022631579,75,13.5613784461,51028,375.75,9.88815789474,37.8652631579,1355.64,1121.34,2015-02-17,2016-02-02
978,4864,CLINTON,17360.31,134.576046512,23,17.5642168321,52733,1113.97,8.63542635659,44.8815503876,5004.45,1147.1,2015-01-16,2016-03-30
979,4866,COUNCIL BLUFFS,11120.2,45.3885714286,78,19.3732606195,51501,734.9,2.99959183673,15.1571428571,2444.94,554.22,2015-01-08,2016-03-24
980,4867,COUNCIL BLUFFS,6364.7,106.078333333,78,14.6520460993,51501,523.58,8.72633333333,35.3831666667,2205.12,921.76,2015-01-06,2016-03-22
981,4868,WAUKEE,5807.01,93.6614516129,25,16.0856394009,50263,424.52,6.84709677419,31.2835483871,1469.4,274.11,2015-01-13,2016-03-08
982,4869,GUTTENBERG,12800.22,83.1183116883,22,19.5430024737,52052,811.1,5.26688311688,27.7383766234,3453.69,4967.5,2015-01-26,2016-03-21
983,4872,EARLHAM,2854.65,89.2078125,61,16.3654240277,50072,272.97,8.5303125,29.7946875,1131.87,2823.56,2015-01-08,2016-03-24
984,4873,GRANGER,3770.35,83.7855555556,25,15.1952169312,50109,326.36,7.25244444444,27.9451111111,1372.96,942.0,2015-01-06,2016-03-29
985,4874,MOUNT PLEASANT,7252.7,26.3734545455,44,18.9921562572,52641,525.9,1.91236363636,8.80901818182,1654.54,3807.26,2015-01-27,2016-03-22
986,4876,HIAWATHA,16571.42,144.099304348,57,15.611931677,52233,1034.95,8.99956521739,48.0623478261,6892.62,883.47,2015-01-15,2015-03-05
987,4877,CLIVE,27126.19,148.230546448,77,23.2085662243,50325,1429.3,7.81038251366,49.4523497268,7322.59,5368.25,2015-01-06,2016-03-15
